dam_name,date,height_m,storage_ml,current_%,last year_%,year,month,monthname,dayofmonth,daymonthyear
Theewaterskloof,2016-05-04,18.78,156201.0,32.5,53.2,2016,5,May,4,4-May-2016
Theewaterskloof,2016-05-05,18.78,156201.0,32.5,53.0,2016,5,May,5,5-May-2016
Theewaterskloof,2016-05-06,18.76,155721.0,32.4,52.8,2016,5,May,6,6-May-2016
Theewaterskloof,2016-05-07,18.72,154764.0,32.2,52.7,2016,5,May,7,7-May-2016
Theewaterskloof,2016-05-08,18.7,154287.0,32.1,52.5,2016,5,May,8,8-May-2016
Theewaterskloof,2016-05-09,18.68,153812.0,32.0,52.4,2016,5,May,9,9-May-2016
Theewaterskloof,2016-05-10,18.65,153100.0,31.9,52.3,2016,5,May,10,10-May-2016
Theewaterskloof,2016-05-11,18.63,152627.0,31.8,52.0,2016,5,May,11,11-May-2016
Theewaterskloof,2016-05-12,18.61,152155.0,31.7,51.8,2016,5,May,12,12-May-2016
Theewaterskloof,2016-05-13,18.58,151449.0,31.5,51.6,2016,5,May,13,13-May-2016
Theewaterskloof,2016-05-14,18.55,150745.0,31.4,51.4,2016,5,May,14,14-May-2016
Theewaterskloof,2016-05-15,18.54,150511.0,31.3,51.3,2016,5,May,15,15-May-2016
Theewaterskloof,2016-05-16,18.5,149578.0,31.1,51.3,2016,5,May,16,16-May-2016
Theewaterskloof,2016-05-17,18.48,149113.0,31.1,51.1,2016,5,May,17,17-May-2016
Theewaterskloof,2016-05-18,18.46,148649.0,31.0,51.0,2016,5,May,18,18-May-2016
Theewaterskloof,2016-05-19,18.44,148186.0,30.9,50.8,2016,5,May,19,19-May-2016
Theewaterskloof,2016-05-20,18.42,147724.0,30.8,50.7,2016,5,May,20,20-May-2016
Theewaterskloof,2016-05-21,18.4,147264.0,30.7,50.6,2016,5,May,21,21-May-2016
Theewaterskloof,2016-05-22,18.38,146804.0,30.6,50.4,2016,5,May,22,22-May-2016
Theewaterskloof,2016-05-23,18.36,146345.0,30.5,50.2,2016,5,May,23,23-May-2016
Theewaterskloof,2016-05-24,18.34,145888.0,30.4,50.1,2016,5,May,24,24-May-2016
Theewaterskloof,2016-05-25,18.35,146116.0,30.4,50.0,2016,5,May,25,25-May-2016
Theewaterskloof,2016-05-26,18.34,145888.0,30.4,49.8,2016,5,May,26,26-May-2016
Theewaterskloof,2016-05-27,18.32,145431.0,30.3,49.6,2016,5,May,27,27-May-2016
Theewaterskloof,2016-05-28,18.31,145203.0,30.2,49.5,2016,5,May,28,28-May-2016
Theewaterskloof,2016-05-29,18.3,144976.0,30.2,49.3,2016,5,May,29,29-May-2016
Theewaterskloof,2016-05-30,18.26,144068.0,30.0,49.2,2016,5,May,30,30-May-2016
Theewaterskloof,2016-05-31,18.25,143842.0,30.0,49.1,2016,5,May,31,31-May-2016
Theewaterskloof,2016-06-01,18.24,143616.0,29.9,49.1,2016,6,Jun,1,1-Jun-2016
Theewaterskloof,2016-06-02,18.23,143390.0,29.9,49.3,2016,6,Jun,2,2-Jun-2016
Theewaterskloof,2016-06-03,18.24,143616.0,29.9,50.6,2016,6,Jun,3,3-Jun-2016
Theewaterskloof,2016-06-04,18.22,143165.0,29.8,51.6,2016,6,Jun,4,4-Jun-2016
Theewaterskloof,2016-06-05,18.17,142041.0,29.6,52.1,2016,6,Jun,5,5-Jun-2016
Theewaterskloof,2016-06-06,18.14,141370.0,29.4,52.5,2016,6,Jun,6,6-Jun-2016
Theewaterskloof,2016-06-07,18.1,140480.0,29.3,52.5,2016,6,Jun,7,7-Jun-2016
Theewaterskloof,2016-06-08,18.08,140036.0,29.2,52.4,2016,6,Jun,8,8-Jun-2016
Theewaterskloof,2016-06-09,18.06,139593.0,29.1,52.4,2016,6,Jun,9,9-Jun-2016
Theewaterskloof,2016-06-10,18.04,139151.0,29.0,52.3,2016,6,Jun,10,10-Jun-2016
Theewaterskloof,2016-06-11,18.15,141594.0,29.5,52.3,2016,6,Jun,11,11-Jun-2016
Theewaterskloof,2016-06-12,18.2,142714.0,29.7,52.3,2016,6,Jun,12,12-Jun-2016
Theewaterskloof,2016-06-13,18.2,142714.0,29.7,52.3,2016,6,Jun,13,13-Jun-2016
Theewaterskloof,2016-06-14,18.19,142490.0,29.7,52.2,2016,6,Jun,14,14-Jun-2016
Theewaterskloof,2016-06-15,18.19,142490.0,29.7,52.2,2016,6,Jun,15,15-Jun-2016
Theewaterskloof,2016-06-16,18.57,151314.0,31.5,52.5,2016,6,Jun,16,16-Jun-2016
Theewaterskloof,2016-06-17,18.65,153100.0,31.9,52.8,2016,6,Jun,17,17-Jun-2016
Theewaterskloof,2016-06-18,18.65,153100.0,31.9,53.1,2016,6,Jun,18,18-Jun-2016
Theewaterskloof,2016-06-19,18.7,154287.0,32.1,53.2,2016,6,Jun,19,19-Jun-2016
Theewaterskloof,2016-06-20,18.8,156682.0,32.6,53.2,2016,6,Jun,20,20-Jun-2016
Theewaterskloof,2016-06-21,19.01,161801.0,33.7,53.1,2016,6,Jun,21,21-Jun-2016
Theewaterskloof,2016-06-22,19.04,162542.0,33.8,53.1,2016,6,Jun,22,22-Jun-2016
Theewaterskloof,2016-06-23,19.05,162789.0,33.9,53.0,2016,6,Jun,23,23-Jun-2016
Theewaterskloof,2016-06-24,19.05,162789.0,33.9,53.0,2016,6,Jun,24,24-Jun-2016
Theewaterskloof,2016-06-25,19.05,162789.0,33.9,54.9,2016,6,Jun,25,25-Jun-2016
Theewaterskloof,2016-06-26,19.04,162542.0,33.8,55.4,2016,6,Jun,26,26-Jun-2016
Theewaterskloof,2016-06-27,19.1,164031.0,34.2,55.4,2016,6,Jun,27,27-Jun-2016
Theewaterskloof,2016-06-28,19.25,167798.0,34.9,55.5,2016,6,Jun,28,28-Jun-2016
Theewaterskloof,2016-06-29,19.27,168305.0,35.0,55.7,2016,6,Jun,29,29-Jun-2016
Theewaterskloof,2016-06-30,19.32,169577.0,35.3,55.7,2016,6,Jun,30,30-Jun-2016
Theewaterskloof,2016-07-01,19.32,169577.0,35.3,55.7,2016,7,Jul,1,1-Jul-2016
Theewaterskloof,2016-07-02,19.6,176830.0,36.8,55.6,2016,7,Jul,2,2-Jul-2016
Theewaterskloof,2016-07-03,19.67,178678.0,37.2,55.6,2016,7,Jul,3,3-Jul-2016
Theewaterskloof,2016-07-04,19.7,179474.0,37.4,55.6,2016,7,Jul,4,4-Jul-2016
Theewaterskloof,2016-07-05,19.7,179474.0,37.4,55.5,2016,7,Jul,5,5-Jul-2016
Theewaterskloof,2016-07-06,19.85,183492.0,38.2,55.4,2016,7,Jul,6,6-Jul-2016
Theewaterskloof,2016-07-07,19.98,187024.0,38.9,55.4,2016,7,Jul,7,7-Jul-2016
Theewaterskloof,2016-07-08,20.01,187845.0,39.1,55.4,2016,7,Jul,8,8-Jul-2016
Theewaterskloof,2016-07-09,20.02,188119.0,39.2,55.3,2016,7,Jul,9,9-Jul-2016
Theewaterskloof,2016-07-10,20.08,189771.0,39.5,55.2,2016,7,Jul,10,10-Jul-2016
Theewaterskloof,2016-07-11,20.08,189771.0,39.5,55.2,2016,7,Jul,11,11-Jul-2016
Theewaterskloof,2016-07-12,20.09,190047.0,39.6,55.2,2016,7,Jul,12,12-Jul-2016
Theewaterskloof,2016-07-13,20.1,190324.0,39.6,55.4,2016,7,Jul,13,13-Jul-2016
Theewaterskloof,2016-07-14,20.1,190324.0,39.6,55.4,2016,7,Jul,14,14-Jul-2016
Theewaterskloof,2016-07-15,20.1,190324.0,39.6,55.4,2016,7,Jul,15,15-Jul-2016
Theewaterskloof,2016-07-16,20.1,190324.0,39.6,55.3,2016,7,Jul,16,16-Jul-2016
Theewaterskloof,2016-07-17,20.11,190601.0,39.7,55.3,2016,7,Jul,17,17-Jul-2016
Theewaterskloof,2016-07-18,20.12,190878.0,39.8,58.2,2016,7,Jul,18,18-Jul-2016
Theewaterskloof,2016-07-19,20.12,190878.0,39.8,58.2,2016,7,Jul,19,19-Jul-2016
Theewaterskloof,2016-07-20,20.12,190878.0,39.8,59.6,2016,7,Jul,20,20-Jul-2016
Theewaterskloof,2016-07-21,20.44,199902.0,41.6,59.9,2016,7,Jul,21,21-Jul-2016
Theewaterskloof,2016-07-22,20.6,204529.0,42.6,60.2,2016,7,Jul,22,22-Jul-2016
Theewaterskloof,2016-07-23,20.67,206578.0,43.0,61.1,2016,7,Jul,23,23-Jul-2016
Theewaterskloof,2016-07-24,20.74,208643.0,43.5,62.4,2016,7,Jul,24,24-Jul-2016
Theewaterskloof,2016-07-25,20.75,208939.0,43.5,63.5,2016,7,Jul,25,25-Jul-2016
Theewaterskloof,2016-07-26,20.84,211618.0,44.1,64.4,2016,7,Jul,26,26-Jul-2016
Theewaterskloof,2016-07-27,21.05,217967.0,45.4,64.4,2016,7,Jul,27,27-Jul-2016
Theewaterskloof,2016-07-28,21.07,218579.0,45.5,64.8,2016,7,Jul,28,28-Jul-2016
Theewaterskloof,2016-07-29,21.27,224770.0,46.8,64.8,2016,7,Jul,29,29-Jul-2016
Theewaterskloof,2016-07-30,21.35,227284.0,47.3,64.8,2016,7,Jul,30,30-Jul-2016
Theewaterskloof,2016-07-31,21.42,229501.0,47.8,67.6,2016,7,Jul,31,31-Jul-2016
Theewaterskloof,2016-08-01,21.45,230456.0,48.0,68.1,2016,8,Aug,1,1-Aug-2016
Theewaterskloof,2016-08-02,21.46,230776.0,48.1,68.3,2016,8,Aug,2,2-Aug-2016
Theewaterskloof,2016-08-03,21.5,232056.0,48.3,68.5,2016,8,Aug,3,3-Aug-2016
Theewaterskloof,2016-08-04,21.54,233341.0,48.6,68.5,2016,8,Aug,4,4-Aug-2016
Theewaterskloof,2016-08-05,21.56,233986.0,48.7,70.8,2016,8,Aug,5,5-Aug-2016
Theewaterskloof,2016-08-06,21.58,234633.0,48.9,70.8,2016,8,Aug,6,6-Aug-2016
Theewaterskloof,2016-08-07,21.58,234633.0,48.9,71.0,2016,8,Aug,7,7-Aug-2016
Theewaterskloof,2016-08-08,21.63,236255.0,49.2,71.2,2016,8,Aug,8,8-Aug-2016
Theewaterskloof,2016-08-09,21.63,236255.0,49.2,71.4,2016,8,Aug,9,9-Aug-2016
Theewaterskloof,2016-08-10,21.63,236255.0,49.2,71.4,2016,8,Aug,10,10-Aug-2016
Theewaterskloof,2016-08-11,21.64,236580.0,49.3,71.4,2016,8,Aug,11,11-Aug-2016
Theewaterskloof,2016-08-12,21.64,236580.0,49.3,71.4,2016,8,Aug,12,12-Aug-2016
Theewaterskloof,2016-08-13,21.56,233986.0,48.7,71.4,2016,8,Aug,13,13-Aug-2016
Theewaterskloof,2016-08-14,21.56,233986.0,48.7,71.9,2016,8,Aug,14,14-Aug-2016
Theewaterskloof,2016-08-15,21.77,240843.0,50.2,71.9,2016,8,Aug,15,15-Aug-2016
Theewaterskloof,2016-08-16,21.8,241836.0,50.4,72.2,2016,8,Aug,16,16-Aug-2016
Theewaterskloof,2016-08-17,21.81,242167.0,50.4,72.4,2016,8,Aug,17,17-Aug-2016
Theewaterskloof,2016-08-18,21.83,242831.0,50.6,72.5,2016,8,Aug,18,18-Aug-2016
Theewaterskloof,2016-08-19,21.84,243364.0,50.7,72.7,2016,8,Aug,19,19-Aug-2016
Theewaterskloof,2016-08-20,21.84,243364.0,50.7,72.9,2016,8,Aug,20,20-Aug-2016
Theewaterskloof,2016-08-21,21.84,243364.0,50.7,72.9,2016,8,Aug,21,21-Aug-2016
Theewaterskloof,2016-08-22,21.9,245167.0,51.1,72.9,2016,8,Aug,22,22-Aug-2016
Theewaterskloof,2016-08-23,21.96,247187.0,51.5,72.9,2016,8,Aug,23,23-Aug-2016
Theewaterskloof,2016-08-24,22.02,249226.0,51.9,72.9,2016,8,Aug,24,24-Aug-2016
Theewaterskloof,2016-08-25,22.04,249908.0,52.0,72.9,2016,8,Aug,25,25-Aug-2016
Theewaterskloof,2016-08-26,22.05,250250.0,52.1,73.1,2016,8,Aug,26,26-Aug-2016
Theewaterskloof,2016-08-27,22.05,250250.0,52.1,73.1,2016,8,Aug,27,27-Aug-2016
Theewaterskloof,2016-08-28,22.05,250250.0,52.1,73.1,2016,8,Aug,28,28-Aug-2016
Theewaterskloof,2016-08-29,22.05,250250.0,52.1,73.2,2016,8,Aug,29,29-Aug-2016
Theewaterskloof,2016-08-30,22.05,250250.0,52.1,73.2,2016,8,Aug,30,30-Aug-2016
Theewaterskloof,2016-08-31,22.05,250250.0,52.1,73.6,2016,8,Aug,31,31-Aug-2016
Theewaterskloof,2016-09-01,22.04,249908.0,52.0,74.6,2016,9,Sep,1,1-Sep-2016
Theewaterskloof,2016-09-02,22.04,249908.0,52.0,75.2,2016,9,Sep,2,2-Sep-2016
Theewaterskloof,2016-09-03,22.05,250250.0,52.1,75.4,2016,9,Sep,3,3-Sep-2016
Theewaterskloof,2016-09-04,22.06,250592.0,52.2,75.4,2016,9,Sep,4,4-Sep-2016
Theewaterskloof,2016-09-05,22.05,250250.0,52.1,75.4,2016,9,Sep,5,5-Sep-2016
Theewaterskloof,2016-09-06,22.12,252653.0,52.6,75.4,2016,9,Sep,6,6-Sep-2016
Theewaterskloof,2016-09-07,22.15,253688.0,52.8,75.2,2016,9,Sep,7,7-Sep-2016
Theewaterskloof,2016-09-08,22.15,253688.0,52.8,75.6,2016,9,Sep,8,8-Sep-2016
Theewaterskloof,2016-09-09,22.16,254034.0,52.9,75.7,2016,9,Sep,9,9-Sep-2016
Theewaterskloof,2016-09-10,22.16,254034.0,52.9,75.7,2016,9,Sep,10,10-Sep-2016
Theewaterskloof,2016-09-11,22.16,254034.0,52.9,75.8,2016,9,Sep,11,11-Sep-2016
Theewaterskloof,2016-09-12,22.17,254380.0,53.0,76.1,2016,9,Sep,12,12-Sep-2016
Theewaterskloof,2016-09-13,22.17,254380.0,53.0,76.1,2016,9,Sep,13,13-Sep-2016
Theewaterskloof,2016-09-14,22.16,254034.0,52.9,75.9,2016,9,Sep,14,14-Sep-2016
Theewaterskloof,2016-09-15,22.15,253688.0,52.8,76.1,2016,9,Sep,15,15-Sep-2016
Theewaterskloof,2016-09-16,22.15,253688.0,52.8,76.1,2016,9,Sep,16,16-Sep-2016
Theewaterskloof,2016-09-17,22.2,255421.0,53.2,76.1,2016,9,Sep,17,17-Sep-2016
Theewaterskloof,2016-09-18,22.2,255421.0,53.2,76.2,2016,9,Sep,18,18-Sep-2016
Theewaterskloof,2016-09-19,22.22,256116.0,53.3,76.1,2016,9,Sep,19,19-Sep-2016
Theewaterskloof,2016-09-20,22.22,256116.0,53.3,76.1,2016,9,Sep,20,20-Sep-2016
Theewaterskloof,2016-09-21,22.21,255768.0,53.3,76.1,2016,9,Sep,21,21-Sep-2016
Theewaterskloof,2016-09-22,22.21,255768.0,53.3,76.1,2016,9,Sep,22,22-Sep-2016
Theewaterskloof,2016-09-23,22.21,255768.0,53.3,76.1,2016,9,Sep,23,23-Sep-2016
Theewaterskloof,2016-09-24,22.2,255421.0,53.2,76.1,2016,9,Sep,24,24-Sep-2016
Theewaterskloof,2016-09-25,22.2,255421.0,53.2,76.0,2016,9,Sep,25,25-Sep-2016
Theewaterskloof,2016-09-26,22.21,255768.0,53.3,76.0,2016,9,Sep,26,26-Sep-2016
Theewaterskloof,2016-09-27,22.21,255768.0,53.3,76.0,2016,9,Sep,27,27-Sep-2016
Theewaterskloof,2016-09-28,22.21,255768.0,53.3,76.1,2016,9,Sep,28,28-Sep-2016
Theewaterskloof,2016-09-29,22.21,255768.0,53.3,76.1,2016,9,Sep,29,29-Sep-2016
Theewaterskloof,2016-09-30,22.21,255768.0,53.3,76.5,2016,9,Sep,30,30-Sep-2016
Theewaterskloof,2016-10-01,22.22,256116.0,53.3,76.8,2016,10,Oct,1,1-Oct-2016
Theewaterskloof,2016-10-02,22.22,256116.0,53.3,76.8,2016,10,Oct,2,2-Oct-2016
Theewaterskloof,2016-10-03,22.2,255421.0,53.2,76.8,2016,10,Oct,3,3-Oct-2016
Theewaterskloof,2016-10-04,22.18,254727.0,53.0,76.5,2016,10,Oct,4,4-Oct-2016
Theewaterskloof,2016-10-05,22.17,254380.0,53.0,76.5,2016,10,Oct,5,5-Oct-2016
Theewaterskloof,2016-10-06,22.18,254727.0,53.0,77.0,2016,10,Oct,6,6-Oct-2016
Theewaterskloof,2016-10-07,22.15,253688.0,52.8,77.0,2016,10,Oct,7,7-Oct-2016
Theewaterskloof,2016-10-08,22.15,253688.0,52.8,76.9,2016,10,Oct,8,8-Oct-2016
Theewaterskloof,2016-10-09,22.15,253688.0,52.8,76.8,2016,10,Oct,9,9-Oct-2016
Theewaterskloof,2016-10-10,22.15,253688.0,52.8,76.8,2016,10,Oct,10,10-Oct-2016
Theewaterskloof,2016-10-11,22.1,251965.0,52.5,76.6,2016,10,Oct,11,11-Oct-2016
Theewaterskloof,2016-10-12,22.14,253343.0,52.8,76.5,2016,10,Oct,12,12-Oct-2016
Theewaterskloof,2016-10-13,22.14,253343.0,52.8,76.5,2016,10,Oct,13,13-Oct-2016
Theewaterskloof,2016-10-14,22.13,252998.0,52.7,76.5,2016,10,Oct,14,14-Oct-2016
Theewaterskloof,2016-10-15,22.11,252309.0,52.5,76.8,2016,10,Oct,15,15-Oct-2016
Theewaterskloof,2016-10-16,22.1,251965.0,52.5,76.4,2016,10,Oct,16,16-Oct-2016
Theewaterskloof,2016-10-17,22.09,251621.0,52.4,76.3,2016,10,Oct,17,17-Oct-2016
Theewaterskloof,2016-10-18,22.08,251278.0,52.3,76.3,2016,10,Oct,18,18-Oct-2016
Theewaterskloof,2016-10-19,22.06,250592.0,52.2,76.1,2016,10,Oct,19,19-Oct-2016
Theewaterskloof,2016-10-20,22.05,250250.0,52.1,75.9,2016,10,Oct,20,20-Oct-2016
Theewaterskloof,2016-10-21,22.04,249908.0,52.0,75.7,2016,10,Oct,21,21-Oct-2016
Theewaterskloof,2016-10-22,22.04,249908.0,52.0,75.5,2016,10,Oct,22,22-Oct-2016
Theewaterskloof,2016-10-23,22.02,249226.0,51.9,75.5,2016,10,Oct,23,23-Oct-2016
Theewaterskloof,2016-10-24,22.02,249226.0,51.9,75.4,2016,10,Oct,24,24-Oct-2016
Theewaterskloof,2016-10-25,22.01,248885.0,51.8,75.4,2016,10,Oct,25,25-Oct-2016
Theewaterskloof,2016-10-26,21.99,248205.0,51.7,75.2,2016,10,Oct,26,26-Oct-2016
Theewaterskloof,2016-10-27,21.99,248205.0,51.7,74.9,2016,10,Oct,27,27-Oct-2016
Theewaterskloof,2016-10-28,21.95,246848.0,51.4,74.7,2016,10,Oct,28,28-Oct-2016
Theewaterskloof,2016-10-29,21.94,246510.0,51.3,74.7,2016,10,Oct,29,29-Oct-2016
Theewaterskloof,2016-10-30,21.94,246510.0,51.3,74.5,2016,10,Oct,30,30-Oct-2016
Theewaterskloof,2016-10-31,21.93,246174.0,51.3,74.4,2016,10,Oct,31,31-Oct-2016
Theewaterskloof,2016-11-01,21.93,246174.0,51.3,74.4,2016,11,Nov,1,1-Nov-2016
Theewaterskloof,2016-11-02,21.91,245502.0,51.1,74.3,2016,11,Nov,2,2-Nov-2016
Theewaterskloof,2016-11-03,21.91,245502.0,51.1,74.1,2016,11,Nov,3,3-Nov-2016
Theewaterskloof,2016-11-04,21.9,245167.0,51.1,73.7,2016,11,Nov,4,4-Nov-2016
Theewaterskloof,2016-11-05,21.86,243830.0,50.8,73.6,2016,11,Nov,5,5-Nov-2016
Theewaterskloof,2016-11-06,21.82,242499.0,50.5,73.5,2016,11,Nov,6,6-Nov-2016
Theewaterskloof,2016-11-07,21.79,241504.0,50.3,73.0,2016,11,Nov,7,7-Nov-2016
Theewaterskloof,2016-11-08,21.77,240843.0,50.2,72.9,2016,11,Nov,8,8-Nov-2016
Theewaterskloof,2016-11-09,21.75,240383.0,50.1,72.9,2016,11,Nov,9,9-Nov-2016
Theewaterskloof,2016-11-10,21.73,239525.0,49.9,72.7,2016,11,Nov,10,10-Nov-2016
Theewaterskloof,2016-11-11,21.64,236580.0,49.3,72.4,2016,11,Nov,11,11-Nov-2016
Theewaterskloof,2016-11-12,21.62,235929.0,49.1,72.0,2016,11,Nov,12,12-Nov-2016
Theewaterskloof,2016-11-13,21.6,235280.0,49.0,71.6,2016,11,Nov,13,13-Nov-2016
Theewaterskloof,2016-11-14,21.58,234633.0,48.9,71.5,2016,11,Nov,14,14-Nov-2016
Theewaterskloof,2016-11-15,21.56,233986.0,48.7,71.3,2016,11,Nov,15,15-Nov-2016
Theewaterskloof,2016-11-16,21.5,232056.0,48.3,71.2,2016,11,Nov,16,16-Nov-2016
Theewaterskloof,2016-11-17,21.46,230776.0,48.1,71.0,2016,11,Nov,17,17-Nov-2016
Theewaterskloof,2016-11-18,21.44,230138.0,47.9,70.7,2016,11,Nov,18,18-Nov-2016
Theewaterskloof,2016-11-19,21.44,230138.0,47.9,70.3,2016,11,Nov,19,19-Nov-2016
Theewaterskloof,2016-11-20,21.44,230138.0,47.9,69.3,2016,11,Nov,20,20-Nov-2016
Theewaterskloof,2016-11-21,21.37,227916.0,47.5,69.8,2016,11,Nov,21,21-Nov-2016
Theewaterskloof,2016-11-22,21.41,229183.0,47.7,69.6,2016,11,Nov,22,22-Nov-2016
Theewaterskloof,2016-11-23,21.38,228232.0,47.5,69.6,2016,11,Nov,23,23-Nov-2016
Theewaterskloof,2016-11-24,21.36,227599.0,47.4,69.4,2016,11,Nov,24,24-Nov-2016
Theewaterskloof,2016-11-25,21.34,226968.0,47.3,69.2,2016,11,Nov,25,25-Nov-2016
Theewaterskloof,2016-11-26,21.34,226968.0,47.3,69.0,2016,11,Nov,26,26-Nov-2016
Theewaterskloof,2016-11-27,21.34,226968.0,47.3,68.9,2016,11,Nov,27,27-Nov-2016
Theewaterskloof,2016-11-28,21.26,224457.0,46.7,68.5,2016,11,Nov,28,28-Nov-2016
Theewaterskloof,2016-11-29,21.24,223833.0,46.6,68.4,2016,11,Nov,29,29-Nov-2016
Theewaterskloof,2016-11-30,21.21,222899.0,46.4,68.2,2016,11,Nov,30,30-Nov-2016
Theewaterskloof,2016-12-01,21.19,222278.0,46.3,67.8,2016,12,Dec,1,1-Dec-2016
Theewaterskloof,2016-12-02,21.15,221040.0,46.0,67.7,2016,12,Dec,2,2-Dec-2016
Theewaterskloof,2016-12-03,21.15,221040.0,46.0,67.5,2016,12,Dec,3,3-Dec-2016
Theewaterskloof,2016-12-04,21.15,221040.0,46.0,67.1,2016,12,Dec,4,4-Dec-2016
Theewaterskloof,2016-12-05,21.05,217967.0,45.4,66.8,2016,12,Dec,5,5-Dec-2016
Theewaterskloof,2016-12-06,21.03,217357.0,45.3,66.7,2016,12,Dec,6,6-Dec-2016
Theewaterskloof,2016-12-07,21.0,216443.0,45.1,66.5,2016,12,Dec,7,7-Dec-2016
Theewaterskloof,2016-12-08,20.97,215533.0,44.9,66.2,2016,12,Dec,8,8-Dec-2016
Theewaterskloof,2016-12-09,20.89,213118.0,44.4,66.0,2016,12,Dec,9,9-Dec-2016
Theewaterskloof,2016-12-10,20.89,213118.0,44.4,65.8,2016,12,Dec,10,10-Dec-2016
Theewaterskloof,2016-12-11,20.89,213118.0,44.4,65.7,2016,12,Dec,11,11-Dec-2016
Theewaterskloof,2016-12-12,20.86,212217.0,44.2,65.3,2016,12,Dec,12,12-Dec-2016
Theewaterskloof,2016-12-13,20.83,211319.0,44.0,65.0,2016,12,Dec,13,13-Dec-2016
Theewaterskloof,2016-12-14,20.8,210424.0,43.8,64.6,2016,12,Dec,14,14-Dec-2016
Theewaterskloof,2016-12-15,20.77,209532.0,43.6,64.3,2016,12,Dec,15,15-Dec-2016
Theewaterskloof,2016-12-16,20.77,209532.0,43.6,64.0,2016,12,Dec,16,16-Dec-2016
Theewaterskloof,2016-12-17,20.77,209532.0,43.6,63.7,2016,12,Dec,17,17-Dec-2016
Theewaterskloof,2016-12-18,20.77,209532.0,43.6,63.5,2016,12,Dec,18,18-Dec-2016
Theewaterskloof,2016-12-19,20.65,205991.0,42.9,63.2,2016,12,Dec,19,19-Dec-2016
Theewaterskloof,2016-12-20,20.62,205113.0,42.7,63.0,2016,12,Dec,20,20-Dec-2016
Theewaterskloof,2016-12-21,20.53,202495.0,42.2,62.7,2016,12,Dec,21,21-Dec-2016
Theewaterskloof,2016-12-22,20.5,201628.0,42.0,62.4,2016,12,Dec,22,22-Dec-2016
Theewaterskloof,2016-12-23,20.47,200764.0,41.8,62.1,2016,12,Dec,23,23-Dec-2016
Theewaterskloof,2016-12-24,20.47,200764.0,41.8,61.8,2016,12,Dec,24,24-Dec-2016
Theewaterskloof,2016-12-25,20.47,200764.0,41.8,61.6,2016,12,Dec,25,25-Dec-2016
Theewaterskloof,2016-12-26,20.47,200764.0,41.8,61.3,2016,12,Dec,26,26-Dec-2016
Theewaterskloof,2016-12-27,20.47,200764.0,41.8,60.9,2016,12,Dec,27,27-Dec-2016
Theewaterskloof,2016-12-28,20.32,196482.0,40.9,60.7,2016,12,Dec,28,28-Dec-2016
Theewaterskloof,2016-12-29,20.28,195352.0,40.7,60.4,2016,12,Dec,29,29-Dec-2016
Theewaterskloof,2016-12-30,20.25,194507.0,40.5,60.1,2016,12,Dec,30,30-Dec-2016
Theewaterskloof,2016-12-31,20.25,194507.0,40.5,59.8,2016,12,Dec,31,31-Dec-2016
Theewaterskloof,2017-01-01,20.25,194507.0,40.5,59.4,2017,1,Jan,1,1-Jan-2017
Theewaterskloof,2017-01-02,20.12,190878.0,39.8,59.1,2017,1,Jan,2,2-Jan-2017
Theewaterskloof,2017-01-03,20.12,190878.0,39.8,58.8,2017,1,Jan,3,3-Jan-2017
Theewaterskloof,2017-01-04,20.09,190047.0,39.6,58.6,2017,1,Jan,4,4-Jan-2017
Theewaterskloof,2017-01-05,20.06,189219.0,39.4,58.4,2017,1,Jan,5,5-Jan-2017
Theewaterskloof,2017-01-06,20.03,188394.0,39.2,58.0,2017,1,Jan,6,6-Jan-2017
Theewaterskloof,2017-01-07,20.03,188394.0,39.2,57.7,2017,1,Jan,7,7-Jan-2017
Theewaterskloof,2017-01-08,20.03,188394.0,39.2,57.4,2017,1,Jan,8,8-Jan-2017
Theewaterskloof,2017-01-09,19.91,185117.0,38.6,57.2,2017,1,Jan,9,9-Jan-2017
Theewaterskloof,2017-01-10,19.86,183762.0,38.3,56.9,2017,1,Jan,10,10-Jan-2017
Theewaterskloof,2017-01-11,19.83,182952.0,38.1,56.4,2017,1,Jan,11,11-Jan-2017
Theewaterskloof,2017-01-12,19.8,182145.0,37.9,56.1,2017,1,Jan,12,12-Jan-2017
Theewaterskloof,2017-01-13,19.74,180539.0,37.6,55.8,2017,1,Jan,13,13-Jan-2017
Theewaterskloof,2017-01-14,19.74,180539.0,37.6,55.4,2017,1,Jan,14,14-Jan-2017
Theewaterskloof,2017-01-15,19.74,180539.0,37.6,55.1,2017,1,Jan,15,15-Jan-2017
Theewaterskloof,2017-01-16,19.6,176830.0,36.8,54.8,2017,1,Jan,16,16-Jan-2017
Theewaterskloof,2017-01-17,19.57,176043.0,36.7,54.5,2017,1,Jan,17,17-Jan-2017
Theewaterskloof,2017-01-18,19.54,175258.0,36.5,54.2,2017,1,Jan,18,18-Jan-2017
Theewaterskloof,2017-01-19,19.48,173695.0,36.2,53.9,2017,1,Jan,19,19-Jan-2017
Theewaterskloof,2017-01-20,19.44,172659.0,36.0,53.6,2017,1,Jan,20,20-Jan-2017
Theewaterskloof,2017-01-21,19.44,172659.0,36.0,53.3,2017,1,Jan,21,21-Jan-2017
Theewaterskloof,2017-01-22,19.44,172659.0,36.0,53.0,2017,1,Jan,22,22-Jan-2017
Theewaterskloof,2017-01-23,19.3,169068.0,35.2,52.6,2017,1,Jan,23,23-Jan-2017
